gene_cluster_id;focal;reference;type;genome_occurences;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;COG20_CATEGORY_ACC;COG20_CATEGORY;COG20_PATHWAY_ACC;COG20_PATHWAY;COG20_FUNCTION_ACC;COG20_FUNCTION;KEGG_BRITE_ACC;KEGG_BRITE;KEGG_Class_ACC;KEGG_Class;KEGG_Module_ACC;KEGG_Module;KOfam_ACC;KOfam;Pfam_ACC;Pfam
GC_00002929;shrub;conifer;accessory;59;3.30355490870632;1.60839416632869;0.521059603026847;3.08677578723335;0.00202340153335398;0.0309927608715442;H|R;Coenzyme transport and metabolism|General function prediction only;COG2141;Pyrimidine degradation;COG2141;Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase) (SsuD) (PDB:1BRL);ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]|Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.14  With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen into the other donor>>>1.14.14.5  alkanesulfonate monooxygenase|Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.14  With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen into the other donor>>>1.14.14.34  methanesulfonate monooxygenase (FMNH2);;;;;K04091;alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34];PF00296.24;Luciferase-like monooxygenase
GC_00003081;shrub;conifer;accessory;52;4.03213635808401;1.55657964221369;0.505018890009677;3.08222063175472;0.00205462488761643;0.0312379791324711;S;Function unknown;;;COG3544;Uncharacterized conserved protein, DUF305 family (PDB:5FEJ);;;;;;;;;PF03713.17;Domain of unknown function (DUF305)
GC_00002545;shrub;conifer;accessory;79;2.98504383620831;1.55092010552188;0.528484900857081;2.93465357857272;0.00333920260131385;0.0402386280875361;P;Inorganic ion transport and metabolism;;;COG1116;ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component (TauB);ko02000;Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>NitT/TauT family transporter;;;;;K02049;NitT/TauT family transport system ATP-binding protein;PF00005.31;ABC transporter
GC_00005270;shrub;conifer;accessory;22;2.91355359654477;1.52429124984874;0.52889911876481;2.88200754315599;0.00395150273757979;0.0446962424353083;V;Defense mechanisms;;;COG1598;Antitoxin component HicB of the HicAB toxin-antitoxin system (HicB) (PDB:4P78) (PUBMED:19060138);ko02048;Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>HicA-HicB;;;;;K18843;antitoxin HicB;PF15919.9;HicB_like antitoxin of bacterial toxin-antitoxin system
GC_00002254;shrub;conifer;accessory;79;3.09535615207007;1.52067042854868;0.507685492140371;2.99530014564257;0.00274174905793517;0.0366196828197778;P;Inorganic ion transport and metabolism;;;COG0715;ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26);ko02022;Two-component system>>>Other families>>>NasS-NasT;;;;;K02051;NitT/TauT family transport system substrate-binding protein;PF13379.10;NMT1-like family
GC_00002499;shrub;conifer;accessory;81;2.94505353526442;1.51878068363024;0.515476511827527;2.94636253792765;0.00321535298078676;0.0393878588559762;O;Posttranslational modification, protein turnover, chaperones;;;COG3824;Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain (PDB:3E11);;;;;;;;;PF06262.15;Zincin-like metallopeptidase
GC_00002722;shrub;conifer;accessory;72;3.1396175539165;1.44227598075182;0.506228123834789;2.84906332312448;0.00438481523176035;0.0473678691943586;H;Coenzyme transport and metabolism;COG2227;Ubiquinone biosynthesis;COG2227;2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ);;;;;;;;;PF13489.10;Methyltransferase domain
GC_00003535;shrub;conifer;accessory;48;3.33919454175532;1.43306548631195;0.488886136590827;2.93128681517789;0.00337560964613275;0.0404973582030145;F;Nucleotide transport and metabolism;;;COG3845;ABC-type guanosine uptake system NupNOPQ, ATPase component NupO (NupO) (PUBMED:21926227);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter;;;;;K23537;general nucleoside transport system ATP-binding protein;PF00005.31;ABC transporter
GC_00004416;shrub;conifer;accessory;32;3.42512324715777;1.37420626427608;0.454857131203313;3.02118219107757;0.00251789806462307;0.0353681833441056;;;;;;;ko00001|ko01000|ko01003;KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00571 Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]|Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.1  Hexosyltransferases>>>2.4.1.-|Glycosyltransferases>>>GPI-anchor biosynthesis>>>Phosphatidylinositol mannoside;;;;;K16647;arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.47];PF09594.14;Glycosyltransferase family 87
GC_00009765;shrub;conifer;accessory;11;3.62631742360728;1.36853544118556;0.461044380800429;2.96833775266844;0.00299415125983033;0.0380537911679062;V;Defense mechanisms;;;COG3744;PIN domain nuclease, a component of toxin-antitoxin system (PIN domain);;;;;;;;;PF01850.25;PIN domain
GC_00008418;shrub;conifer;accessory;14;3.79403084690547;1.31626061227658;0.45594606035068;2.88687791548019;0.0038908517075448;0.0444497019510806;M;Cell wall/membrane/envelope biogenesis;;;COG1596;Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold (Wza) (PDB:2J58) (PUBMED:17250770);ko00001|ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]|Transporters>>>Other transporters>>>Pores ion channels [TC:1];;;;;K01991;polysaccharide biosynthesis/export protein;PF02563.20;Polysaccharide biosynthesis/export protein
GC_00002293;shrub;conifer;accessory;61;4.31792924481844;1.28021810926134;0.436155646990967;2.93523222293131;0.00333298146925499;0.0402232511437983;P;Inorganic ion transport and metabolism;;;COG1055;Na+/H+ antiporter NhaD or related arsenite permease (ArsB);ko02000;Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2];;;;;K03893;arsenical pump membrane protein;PF02040.19;Arsenical pump membrane protein
GC_00004218;shrub;conifer;accessory;29;6.05664322553953;1.19508374753473;0.390624367745763;3.05941934557587;0.00221766492063157;0.0328331020137166;T;Signal transduction mechanisms;;;COG2172;Anti-sigma regulatory factor (Ser/Thr protein kinase) (RsbW) (PDB:1TIL);ko01000|ko03021;Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.3  phosphoserine phosphatase|Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins;;;;;K05518;phosphoserine phosphatase RsbX [EC:3.1.3.3];PF13581.10;Histidine kinase-like ATPase domain
GC_00003938;shrub;conifer;accessory;38;4.3500041536626;1.14690308720901;0.394891418388818;2.90435049687443;0.00368015916686789;0.0427634495190048;F;Nucleotide transport and metabolism;;;COG1079;ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ (NupQ) (PUBMED:21926227);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter;;;;;K23536;general nucleoside transport system permease protein;PF02653.20;Branched-chain amino acid transport system / permease component
GC_00004617;shrub;conifer;accessory;28;5.18836703873065;1.13985726633419;0.392260783610492;2.90586597987846;0.00366238276388624;0.0426788272227087;S;Function unknown;;;COG4530;Uncharacterized conserved protein (PUBMED:19495416);;;;;;;;;PF09538.14;Protein of unknown function (FYDLN_acid)
GC_00003066;shrub;conifer;accessory;59;5.70240841452209;1.09163434403497;0.360615441201335;3.02714254386434;0.00246877509969137;0.035103522965551;P;Inorganic ion transport and metabolism;;;COG2128;Alkylhydroperoxidase family enzyme, contains CxxC motif (YciW) (PDB:1GU9);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00362 Benzoate degradation [PATH:ko00362]|Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.44  4-carboxymuconolactone decarboxylase;;;;;K01607;4-carboxymuconolactone decarboxylase [EC:4.1.1.44];PF02627.24;Carboxymuconolactone decarboxylase family
GC_00002193;shrub;conifer;core;82;6.71722772914697;1.08838206918699;0.339022716939294;3.21035144492066;0.00132572774290176;0.024748105023859;C;Energy production and conversion;;;COG0243;Anaerobic selenocysteine-containing dehydrogenase (BisC) (PDB:1EU1);;;;;;;;;PF00384.26;Molybdopterin oxidoreductase
GC_00002749;shrub;conifer;accessory;61;6.42367526700901;1.07277855058703;0.355156550718197;3.02057937103414;0.00252291574193848;0.0353681833441056;K;Transcription;;;COG5662;Transmembrane transcriptional regulator RsiW (anti-sigma-W factor) (RsiW);ko03036;Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Divisome proteins;;;;;K07165;transmembrane sensor;;
GC_00002359;shrub;conifer;accessory;81;8.68580122995851;0.951143289790471;0.328665532136159;2.89395509047914;0.00380422568073876;0.0436439657082215;;;;;;;;;;;;;;;PF20112.3;Family of unknown function (DUF6502)
GC_00000146;shrub;conifer;core;104;8.70605361902336;0.93668572966338;0.305140961314552;3.06968204343371;0.00214286767762054;0.0322182729940212;P;Inorganic ion transport and metabolism;;;COG3158;K+ uptake protein Kup (Kup);ko02000;Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2];;;;;K03549;KUP system potassium uptake protein;PF02705.20;K+ potassium transporter
GC_00004214;shrub;conifer;accessory;29;8.1395316035195;0.932766224661096;0.308307952983959;3.02543679341813;0.00248274291105967;0.0351822836908699;T;Signal transduction mechanisms;;;COG2172;Anti-sigma regulatory factor (Ser/Thr protein kinase) (RsbW) (PDB:1TIL);ko01000|ko01001|ko03021;Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.11  Protein-serine/threonine kinases>>>2.7.11.1  non-specific serine/threonine protein kinase|Protein kinases>>>Serine/threonine kinases: Other>>>Bacterial family|Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins;;;;;K17752;serine/threonine-protein kinase RsbT [EC:2.7.11.1];PF02518.30;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
GC_00002296;shrub;conifer;core;86;7.35092862674611;0.924039162520956;0.325870675296558;2.83560084588783;0.00457395720120766;0.0484434477534155;;;;;;;;;;;;;;;PF11964.12;SpoIIAA-like
GC_00000058;shrub;conifer;core;104;10.7847586040122;0.83360173342566;0.269777940968251;3.08995513285411;0.0020018673346043;0.0307229979239083;V;Defense mechanisms;;;COG0841;Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG);ko02000;Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2];;;;;K03296;hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family;PF00873.23;AcrB/AcrD/AcrF family
GC_00005020;broadleaf-tree;shrub;accessory;24;9.23950331340551;1.6780548587177;0.572953175129831;2.92878184737777;0.00340293161771768;0.0253771815321286;;;;;;;;;;;;;;;PF12903.11;Protein of unknown function (DUF3830)
GC_00004602;broadleaf-tree;shrub;accessory;29;11.0294910714078;1.59541178254537;0.56529385286748;2.82226982383156;0.00476850385911497;0.0306671670205468;E|G;Amino acid transport and metabolism|Carbohydrate transport and metabolism;COG0235;Urea cycle;COG0235;5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation) (AraD) (PDB:1FUA) (PUBMED:31950558);;;;;;;;;PF00596.25;Class II Aldolase and Adducin N-terminal domain
GC_00003961;broadleaf-tree;shrub;accessory;37;9.57393445586635;1.55988420007018;0.442709252549059;3.52349581827933;4.25893817448108e-4;0.00635216097938561;G;Carbohydrate transport and metabolism;;;COG4213;ABC-type xylose transport system, periplasmic component (XylF) (PDB:4YWH);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Multiple sugar transporter;;;;;K10546;putative multiple sugar transport system substrate-binding protein;PF13407.10;Periplasmic binding protein domain
GC_00005264;broadleaf-tree;shrub;accessory;15;9.28179432711669;1.53629073954246;0.437763712319993;3.50940632196456;4.49108232984227e-4;0.00655885148587381;;;;;;;;;;;;;;;PF13560.10;Helix-turn-helix domain
GC_00004379;broadleaf-tree;shrub;accessory;32;12.0951516086541;1.23878884032702;0.411447911398415;3.01080356956161;0.00260557350359873;0.0217967284598518;G;Carbohydrate transport and metabolism;;;COG0395;ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Putative sn-Glycerol 3-phosphate transporter;;;;;K05815;sn-glycerol 3-phosphate transport system permease protein;PF00528.26;Binding-protein-dependent transport system inner membrane component
GC_00000215;broadleaf-tree;shrub;core;102;8.88156734148109;1.11297631879713;0.375614007201549;2.96308523499744;0.00304572218630005;0.0232070788325689;C;Energy production and conversion;;;COG1845;Heme/copper-type cytochrome/quinol oxidase, subunit 3 (CyoC) (PDB:1QLE);ko00001;KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190];M00417;"Pathway modules; Energy metabolism; ATP synthesis";M00417;Cytochrome o ubiquinol oxidase;K02299;cytochrome o ubiquinol oxidase subunit III;PF00510.22;Cytochrome c oxidase subunit III
GC_00002823;broadleaf-tree;shrub;accessory;38;10.0851148507324;1.11141318065003;0.383498512365366;2.89808993989307;0.00375442907146954;0.026855661011226;L;Replication, recombination and repair;;;COG4973_or_COG4974;Site-specific recombinase XerC (XerC)_or_Site-specific recombinase XerD (XerD) (PDB:1A0P);;;;;;;;;PF00589.26;Phage integrase family
GC_00001005;broadleaf-tree;shrub;core;104;16.6266281302435;0.9613914168178;0.364240306709265;2.63944269513582;0.00830424613384127;0.0485106378318561;K;Transcription;;;COG1846;DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS);;;;;;;;;PF13463.10;Winged helix DNA-binding domain
GC_00003006;broadleaf-tree;shrub;accessory;25;24.5414439752673;0.835530063189711;0.232263495649992;3.59733698509734;3.21491856210234e-4;0.00519052059526425;T;Signal transduction mechanisms;;;COG0784|COG2202|COG2203|COG3852|COG2199|COG3920|COG4585|COG4191|COG2114;CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)|PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Signal transduction histidine kinase NtrB, nitrogen specific (NtrB) (PUBMED:23893111)|GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)|Signal transduction histidine kinase ComP (ComP) (PDB:4GT8)|Signal transduction histidine kinase regulating C4-dicarboxylate transport system (PDB:4GCZ)|Adenylate cyclase, class 3 (AcyC) (PDB:1AB8);;;;;;;;;PF13426.11;PAS domain
GC_00000126;broadleaf-tree;shrub;core;93;12.2620447770583;0.779162596278028;0.29578701574276;2.63420148555692;0.00843354256435876;0.0488587879141776;S;Function unknown;;;COG3238;Uncharacterized membrane protein YdcZ, DUF606 family (ydcZ);ko00001|ko02000;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2];;;;;K09936;bacterial/archaeal transporter family-2 protein;PF04657.17;Putative inner membrane exporter, YdcZ
GC_00000438;broadleaf-tree;shrub;accessory;83;14.1832972690332;0.772823520223128;0.295097739269089;2.61887306265813;0.0088220768658301;0.0498731926044105;P;Inorganic ion transport and metabolism;;;COG1613;ABC-type sulfate transport system, periplasmic component (Sbp) (PDB:5UM2);;;;;;;;;PF11154.12;Protein of unknown function (DUF2934)
GC_00000148;shrub;broadleaf-tree;core;104;9.39581496182759;0.970221405920055;0.325712851147217;2.97876305003861;0.00289414490456635;0.0228154584392153;E;Amino acid transport and metabolism;;;COG1540;5-oxoprolinase subunit A (PxpA) (PDB:1V6T) (PUBMED:28830929);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]|Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.2  In cyclic amides>>>3.5.2.9  5-oxoprolinase (ATP-hydrolysing);;;;;K07160;5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9];PF03746.20;LamB/YcsF family
GC_00000896;shrub;broadleaf-tree;core;104;8.91236790512963;0.962715116068423;0.318896651992911;3.01889377029215;0.00253699471529548;0.0216882109197821;;;;;;;;;;;;;;;PF11324.12;Protein of unknown function (DUF3126)
